DistrictName,Latitude,Longitude
Shin-ogawamachi,35.7062925,139.7424138
Nobe,35.7219284,139.3079144
Momura,,
Ina,35.7301637,139.2502071
Nishihirayama,,
Miyoshi,35.6800963,139.80470086617805
Kisohigashi,35.5583271,139.4237942
Minamino,35.6308096,139.3246039
Oyamakanaicho,35.7461932,139.705103
Nihombashinakasu,,
Uchikanda,35.69090535,139.76747934509802
Kitaueno,35.7168684,139.7816341
Higashiizumi,,
Nozaki,35.6822597,139.5441568
Imadera,35.7976859,139.2993283
Kinshi,35.69786535,139.81398580191458
Akabaneminami,,
Shintomi,35.67226845,139.77399172509087
Inogata,35.6241473,139.5820824
Okino,35.76879435,139.77900708022042
Ebisuminami,,
Sazumachi,35.6608956,139.5526489
Ikenohata,35.714919,139.7671531
Daikan-yamacho,35.6497628,139.7024277
Sekimachihigashi,,
Eitai,35.67406415,139.79034501434822
Ogawanishimachi,35.7358324,139.4540875
Kamiyamacho,35.6638493,139.6914062
Nihombashiodemmacho,,
Higashitokura,35.7142172,139.46397
Miwamachi,35.5746976,139.5004792
Yashio,35.60052465,139.7636141682083
Tatsumi,35.64717505,139.81421194291056
Hinodai,35.6693256,139.3720013
Higashifushimi,35.7243928,139.5625199
Nakajujo,35.7591158,139.7283394
Aioicho,35.7771571,139.6797394
Kudamminami,,
Motoyokoyamacho,,
Tatenocho,35.7161614,139.5809489
Miyoshicho,35.6729029,139.4704259
Nishiki,35.599582,139.7407823
Oaza Oguno,,
Ochikawa,,
Kaminakazato,35.7500567,139.748232
Yanagibashi,35.69521545,139.78747275
Sarue,35.686134800000005,139.81508459034126
Shiomi,35.6589236,139.8171968
Kiheicho,35.719768,139.490209
Kandasudacho,,
Shinsuna,35.6602073,139.83324748291182
Kinugaoka,35.636538,139.359386
Azumabashi,35.71010705,139.79893105000002
Rokugatsu,35.7863044,139.7954035218454
Komiyamachi,35.6883059,139.3710684
Azumacho,35.7019708,139.3882538
Higashihokima,35.7949355,139.8100871
Minamitsukushino,,
Nishinogawa,,
Kiyokawa,35.7289046,139.8033909
Yazaike,35.7887197,139.7701016
Fukujimacho,35.6976057,139.3802061
Oharacho,35.7689399,139.6983449
Kandatacho,,
Higashigaoka,35.6281706,139.6645921
Miyamachi,35.6712082,139.4814698
Kitaminemachi,35.5863707,139.6825629
Shimizugaoka,35.6657484,139.5006647
Oaza Hakonegasaki,,
Gotokuji,35.6535438,139.6468966
Musashidai,35.6873126,139.4645053
Amema,35.7202003,139.2971394
Nishiaraisakaecho,,
Botan,35.66976595,139.7963094606258
Kodo,35.70893985,139.72157873377503
Toyoda,35.6595146,139.3814849
Nihonzutsumi,35.7259283,139.7962435
Hikida,35.7211854,139.2667425
Morookacho,35.7914942,139.2840772
Imado,35.7212213,139.8055771
Kojima,35.70522495,139.78313745807526
Senjunakacho,,
Takeoka,35.6843847,139.7896273
Wakaba,35.684052050000005,139.72610699764806
Nihombashibakurocho,,
Kitanodai,35.6263681,139.3552887
Daimon,35.6566579,139.7553828
Furuishiba,35.667498800000004,139.79922698621812
Suwacho,35.7084117,139.709183
Yamabukicho,35.7078786,139.7299978
Mori,35.69133875,139.81568655699795
Shoto,35.6607632,139.6920068
Motohongocho,,
Haijimacho,35.7078587,139.3396641
Toyama,35.70460955,139.71392169915393
Fujimoto,35.706901,139.448358
Rokucho,35.7848565,139.8218681
Naito,35.6856663,139.7117937
Tobitakyu,35.6602521,139.5232311
Hinohommachi,,
Yaraicho,35.7025756,139.7325017
Koyamadai,35.623743250000004,139.70529212588298
Baigo,35.7841965,139.2148581
Josuishimmachi,,
Mitsufuji,35.7668545,139.7302956
Higashiminemachi,35.5826603,139.6843922
Nishigaoka,35.7712028,139.7126507
Motoyoyogicho,35.6718115,139.6858165
Komagata,35.704616,139.7961862
Senjumidoricho,,
Fukuzumi,35.676982,139.79351389837387
Higashitamagawagakuen,35.5563303,139.4690689
Den-enchofuminami,,
Jindaijimotomachi,,
Kojimachi,35.684296700000004,139.7388971274301
Shinhocho,,
Hibarigaokakita,35.7531466,139.5456279
Zambori,,
Bentencho,35.7031495,139.7268033
Tateno,35.7574203,139.5434518
Nihombashikayabacho,,
Higashigokencho,35.7065865,139.7394767
Showacho,35.7113405,139.36326
Akabanedai,35.77505155,139.7138327289781
Oyaguchi,35.74427555,139.68921337680428
Yotsuba,35.7799122,139.6520556
Kandanishikicho,,
Komaimachi,,
Higashisakashita,35.782021,139.692653
Tokiwamachi,35.58658,139.397736
Udagawacho,35.6620752,139.6974957
Oyaguchikamicho,,
Senjuokawacho,,
Osakaue,,
Nibancho,35.686185,139.736126
Saga,35.67818625,139.79090956507434
Jujonakahara,,
Torigoe,35.7024319,139.7865991
Koyodai,35.6378138,139.4983957
Ninomiya,35.7262185,139.3164006
Shimokiyoto,,
Kaminarimon,35.7111333,139.79636829999998
Yayoi,35.6846505,139.895295
Senjuakebonocho,35.7426982,139.8132774
Kudankita,35.695258,139.746356
Nagaoka,35.7788994,139.3307599
Nishiterakatamachi,35.6800904,139.2730355
Tomioka,35.67139135,139.79908918877118
Higashitsutsujigaoka,,
Motoazabu,35.654384,139.73120859117648
Higashiyamacho,35.75433,139.687013
Shinsencho,35.6563738,139.6925133
Nishishimbashi,35.6672558,139.7534233
Okago,33.1082852,139.7727795
Tamakocho,,
Takagicho,35.6592728,139.719031
Higashinakanobu,,
Hijirigaoka,35.6340626,139.4560569
Bubaicho,35.6644896,139.4612045
Nogamicho,35.7920381,139.2904609
Senkawa,35.7383063,139.6895178
Gakuencho,35.7579,139.584602
Yanagikubo,35.6904655,139.6192694
Senjukotobukicho,,
Mitsugi,35.7546822,139.375357
Shimmeiminami,,
Sakaemachi,37.7549645,140.4605146
Kamiisshiki,35.7246096,139.8714758
Onojimachi,35.602138,139.43965
Nihombashikabutocho,,
Higashikamata,35.5625626,139.7256272
Asahimachi,35.5543011,139.4417436
Tanakacho,35.7152973,139.3632475
Kanamorihigashi,,
Oshitate,35.6541477,139.5172346
Higashihirayama,,
Kamiichibukatamachi,35.681592,139.284711
Arakicho,35.6904492,139.7232722
Kamioyamadamachi,35.600225,139.396855
Misonocho,35.7387551,139.4893276
Mukaihara,35.7433511,139.68369554945744
Senjuazuma,,
Aoyagi,35.6788845,139.4265648
Matsumoto,35.6807957,139.6066338
Yokoyamacho,35.6597563,139.3369473
Yokamachi,35.6600766,139.3311285
Nishishinozaki,,
Showamachi,35.7479773,139.7532683
Tsudamachi,35.722318,139.469673
Senjukawaracho,,
Kamidaira,35.7516625,139.3248745
Senjusekiyacho,,
Niihori,35.704745,139.8868751
Iwabuchimachi,35.7855026,139.723336
Fukagawa,35.6760754,139.79737802172855
Gochicho,35.6955058,139.3872711
Nampeidaicho,,
Kamatahoncho,,
Nagamine,35.7041011,139.6027748
Kotobukicho,35.67563,139.473793
Motoki,35.762422,139.7856021
Shimooyamadamachi,35.597074,139.414532
Jindaijiminamimachi,,
Sengawacho,35.6651502,139.5828974
Miyamacho,35.694163,139.24059
Minowa,35.7295502,139.7913004
Takakuramachi,35.6660638,139.3667974
Oyamachi,35.6728052,139.3488083
Sakuragawa,35.7577184,139.67670375785974
Tsutsujigaoka,35.6580672,139.5752432
Sayama,35.775319,139.724989
Mitsune,33.1187636,139.8026291
Ojihoncho,35.7538025,139.7338597
Hirakawacho,35.6809686,139.7400969484699
Hozukacho,35.7864615,139.8134708
Higashirokugatsucho,,
Kitashinozaki,35.720723,139.895804
Yanagihara,35.74674255,139.8144642605732
Harumicho,35.680085,139.477619
Higashitabata,35.737567,139.763162
Zoshiki,35.5500354,139.7152191
Yagochi,35.7007477,139.8999452
Ogamicho,35.7159838,139.3722962
Higashimizue,35.6872975,139.8969342
Sakurazutsumi,35.711329,139.5319693
Atago,34.7705787,139.3598008
Shibadaimon,35.6550232,139.7538078
Dairakujimachi,35.675643,139.286864
Tatsunuma,35.7884961,139.83467825216502
Samoncho,35.6859124,139.7206986
Sumiyoshi,35.6889959,139.8156854
Hashiba,35.7242437,139.8073742
Kamikiyoto,,
Tamacho,35.689375,139.517473
Narahashi,35.7526732,139.4270408
Yakushidai,35.5804025,139.4542569
Nibukatamachi,35.673971,139.284393
Sakuragaokacho,35.6556312,139.7009039
Nisshincho,35.671208,139.444571
Kitakojiya,,
Oyamanishicho,,
Senjusakuragi,,
Nihombashikobunacho,,
Ikohoncho,,
Kandaogawamachi,35.6953982,139.76347494767202
Hanakawado,,
Senjumotomachi,35.7547144,139.7923001
Tomodamachi,35.7686496,139.2868567
Kitaharacho,35.7333391,139.5462707
Yamatamachi,35.644213,139.315443
Shitajuku,,
Funamachi,35.6900255,139.7213919
Umezono,35.7123843,139.7963354
Nihombashihoncho,,
Daikyocho,35.6838591,139.7171366
Itsukaichi,35.7300664,139.2221547
Uenosakuragi,35.7211034,139.7708546
Kitayamacho,35.687396,139.456567
Miyagi,35.76065675,139.75441510403004
Takaomachi,35.6331192,139.257899
Okinomiyacho,35.722519,139.876607
Mizue,35.6932301,139.8977024
Goten-yama,35.623071,139.7348244
Hikawacho,35.7539866,139.7064835
Nishimotomachi,35.69024,139.466976
Suwamachi,35.678929,139.292294
Mahikizawa,35.6352813,139.453427
Yotsuyasakamachi,35.6906289,139.727439
Sakuracho,35.71189,139.5090665
Higashishimbashi,,
Saranuma,35.79272005,139.76594171931623
Shinkoji,35.5981096,139.4673875
Nihombashikoamicho,35.6778781,139.7667445
Senjuhashidocho,,
Higashisumida,35.7214866,139.834493
Shibakoen,35.6542309,139.7498714
Yuutenji,35.6380204,139.6895795
Hanenishi,35.7696449,139.297934
Nishikomatsugawamachi,35.6984235,139.8620204
Sakahama,35.6273865,139.4879187
Kawamachi,35.6683649,139.270566
Oaza Nihongi,,
Yukigayaotsukamachi,,
Gonokami,35.770324,139.331755
Hanenaka,35.761592,139.3061628
Kandasakumacho,,
Oaza Arai,,
Shingashi,35.7946237,139.6581151
Ichigayanakanocho,,
Oiwakecho,35.6606483,139.3181266
Hanekami,35.7670572,139.303613
Takabashi,35.684902,139.799545
Kamikitadai,35.7458325,139.4158777
Higashiasakusa,35.7261822,139.8008898
Shinkiba,35.63774805,139.82972459879755
Yamada,35.6444148,139.3211783
Sedooka,35.7376105,139.2898055
Nihombashitomizawacho,,
Hirohakama,35.5980511,139.4732239
Fuyuki,35.674788,139.801416
Fujimi,35.698128800000006,139.74524555240183
Akashicho,35.667003,139.777695
Ofunemachi,35.622814,139.313606
Miyukicho,35.716175,139.503869
Nishikatakura,35.6358635,139.3320724
Kitakaheicho,35.784364,139.8284697
Nihombashikodemmacho,,
Ushinuma,35.7182574,139.2874714
Teradamachi,35.624167,139.305783
Narusegaoka,35.5357669,139.4680174
Senjunakaicho,,
Hatsuzawamachi,35.629477,139.275167
Hyoe,35.6562715,139.7013941
Ichigayahommuracho,,
Suidocho,35.708098,139.7363064
Monzennakacho,35.67297465,139.79483504307086
Oaza Ishihata,,
Nakanosanno,,
Nakazawa,35.6525326,139.5465229
Koraku,35.7185446,139.7924605
Inaridai,35.761048,139.712166
Shimbori,35.7153657,139.696256
Kishimachi,35.7602139,139.7299127
Nakanomachi,35.680598,139.320487
Kashima,35.633224,139.425657
Akigawa,35.728075,139.2866763
Kohan,,
Kyobashi,35.6771981,139.77149681352847
Senjuyanagicho,,
Yotsuyamachi,35.677224,139.296971
Yokoami,35.69889715,139.79464439971477
Takahata,35.6594818,139.413958
Oaza Tonogaya,,
Sarugakucho,35.6999845,139.758485
Kanayamacho,,
Kandasurugadai,35.69869095,139.7641489609084
Utsukimachi,35.68172,139.352609
Kuboyamacho,35.686413,139.355518
Motoizumi,,
Minamimachida,35.5143929,139.4673538
Akiru,35.7246294,139.2990851
Rinkaicho,35.6445515,139.8696846
Aburadai,35.7251144,139.2865565
Fujimidaira,35.7653451,139.3292668
Kamishakujiiminamicho,,
Nan-yodai,,
Fujihashi,35.801828,139.3035661
Omiya,35.6836579,139.6460631
Nishinaruse,35.5454228,139.4671587
Hirasawa,35.7321424,139.309798
Hatanaka,35.7780912,139.240951
Yugimachi,35.7980077,139.2068436
Nihombashi,35.6819023,139.775831
Nishigokencho,35.706935,139.7379734
Minamiden-en,35.72983,139.3286894
Yahatacho,35.7170546,139.5555091
Higashimatsumoto,35.7187068,139.8854935
Shinkawacho,35.4342771,139.6190096
Katamachi,35.6923019,139.7247434
Kawasaki,35.749231,139.313264
Takagi,35.7130724,139.6491079
Ukitacho,35.6762979,139.8631822
Daiba,35.6259018,139.7714216
Senjuasahicho,,
Kanoyamachi,35.670881,139.303222
Nakaitabashi,35.7559315,139.6980882
Oyamadasakuradai,,
Kandaawajicho,,
Ichigayayanagicho,,
Kiyosumi,35.68088405,139.79501392108023
Shimomiyabicho,,
Azabudai,35.6596917,139.7412077
Yagumodai,35.6529849,139.5536896
Minamimotomachi,35.6807273,139.7240889
Senjutatsutacho,,
Nishiminemachi,35.5813384,139.6799076
Enoki,35.725045,139.7622385
Yanomachi,35.685416,139.325083
Nobidome,35.7612948,139.5048501
Jogawaracho,35.722078,139.365791
Rokubancho,35.6887171,139.7354012327189
Yotsuyasanecho,,
Sanyumachi,35.683015,139.344775
Yazakicho,35.656518,139.477581
Oaza Takane,,
Senjumiyamotocho,,
Motokikitamachi,35.7649529,139.7784197
Ogawahigashi,35.7187369,139.3241402
Tsubaki,35.779143950000005,139.75931990225305
Mitsuidai,35.6812722,139.328842
Ichigayadaimachi,35.6936558,139.7188626
Kandasarugakucho,,
Nishitakenotsuka,,
Nekabu,35.8012818,139.2642403
Yorozucho,35.6528729,139.3336543
Uenomachi,35.655149,139.327196
Wasedamachi,35.7060202,139.7227156
Kitaaoyama,35.666133,139.712593
Kandaizumicho,,
Minamitaira,,
Tsutsumidoori,35.7316247,139.813188
Kikuicho,35.7037082,139.722316
Kagurazaka,35.7010851,139.7412287
Gobancho,35.6887854,139.7326480917515
Ichigayasadoharacho,,
Shiroganecho,35.7038596,139.7383288
Nikkocho,35.676331,139.470389
Tobukimachi,35.7077754,139.2962098
Motoakasaka,35.6774657,139.7344476
Harakomiya,35.7362895,139.2988099
Oaza Ishida,,
Nakato,35.7042823,139.7749779
Keihinjima,35.570614250000006,139.76418048688234
Yabemachi,35.5793921,139.403928
Ishijima,35.681133,139.812106
Kandatsukasamachi,35.693464,139.767523
Hibarigaokadanchi,35.7450403,139.5326682
Higashiteragata,,
Jinnan,35.664321900000004,139.70025774023117
Nakajimacho,35.7298612,139.4321681
Uguisudanicho,35.6527467,139.7017702
Yombancho,,
Katsushima,35.59535765,139.7440720783083
Takinouecho,35.788113,139.256327
Ichigayatamachi,,
Umibe,35.681075,139.818882
Toshibacho,35.6813728,139.466379
Katsunuma,35.7907116,139.2688881
Kotsuta,,
Hanehigashi,35.7580602,139.312168
Nishikahei,35.77918195,139.8210070082826
Ishida,35.76806070000001,139.3026390620945
Shimoyotsugi,35.7248509,139.2817938
Nihombashihisamatsucho,,
Oyanacho,35.785821,139.251705
Yagicho,35.6611004,139.3217211
Sumiecho,35.789044,139.260833
Shimoshinozakimachi,35.6986678,139.9132563
Suehirocho,35.7029361,139.7716793
Yamazaki,35.5687718,139.4288388
Nagatacho,35.675895,139.746306
Higashihoncho,,
Shinkojimachi,35.602663,139.458156
Senda,35.681155,139.815615
Kandamisakicho,,
Kishi,35.70558305,139.7703373
Sashikiji,34.6852665,139.4148409
Tamagawaden-enchofu,,
Kamikawamachi,35.704985,139.248045
Amagasecho,35.7883594,139.249335
Tansumachi,35.7005587,139.7349478
Futamatao,35.8042988,139.2159535
Kandahigashimatsushitacho,,
Nandomachi,35.6974634,139.7333157
Shincho,35.661324,139.340789
Akagishitamachi,35.7056685,139.7341284
Kisomachi,35.5612724,139.4300137
Miyashitamachi,35.705277,139.310485
Hikawa,35.8095934,139.0928219
Jonanjima,35.58442075,139.7817069294486
Naitomachi,35.6856663,139.7117937
Tangimachi,35.6948714,139.3236779
Irino,35.7363476,139.2221275
Fukiage,35.798868,139.278318
Nishikanda,35.69844475,139.75441357751723
Tokiwa,35.68833635,139.77125609441464
Ichigayakagacho,,
Kajicho,35.690198,139.77154
Oaza Kamida,,
Kinoshita,35.6853153,139.7198704
Tateya,35.7298387,139.2328191
Aizumicho,35.6899754,139.7194058
Minamienokicho,35.7020463,139.7291663
Oaza Komagatafujiyama,,
Chichijima,27.070891,142.2095681474143
Fuchigami,35.7239801,139.2735713
Kitaden-en,35.7361359,139.3214306
Hakonegasakinishimatsubara,35.7705273,139.335595
Hiraokacho,35.6643588,139.3251841
Nishiwakecho,35.789343,139.262808
Shiobune,35.8041884,139.2813864
Hinatawada,35.7879558,139.22997
Iwatocho,35.7014267,139.7377869
Okadomachi,35.658809,139.324898
Hakonegasakihigashimatsubara,35.772847,139.33934
Yokoteramachi,35.7019549,139.7353911
Karakida,35.6158467,139.4111316
Nishiizumi,,
Shinanomachi,35.6800759,139.7204223
Totohara,35.7230355,139.2308893
Kitayamabushicho,35.7000522,139.7303921
Oaza Kawabehorinouchi,,
Utsunukimachi,35.617579,139.335315
Nariki,35.8268837,139.2400131
Takao,35.64166,139.2816337
Hayabusacho,35.681312,139.743401
Misakicho,35.700767,139.75404255154726
Kurosawa,35.810389,139.2546044
Motokihigashimachi,35.7659105,139.7823357
Kamiyotsugi,35.7226534,139.2783143
Nihombashiyokoyamacho,,
Jujodai,,
Kiyokawacho,35.671721,139.3105183
Hinodecho,35.7519282,139.8097372
Nomashi,34.7306532,139.3571627
Kaitaicho,35.7072388,139.7347279
Ushihama,35.7346115,139.3336014
Tsubota,34.0694848,139.5538223
Motokiminamimachi,35.7620735,139.7825583
Nihombashimuromachi,,
Nakayama,,
Ichigayakoracho,,
Oaza Musashi,,
Kawadacho,35.6967217,139.7196954
Hirohakamamachi,,
Kamitsuki,34.1179691,139.5388448
Yano,35.8051775,139.2894767
Kashitate,33.0718487,139.79354
Otsu,35.7313414,139.1898874
Haraikatamachi,35.6972968,139.7349948
Minamiyamabushicho,35.6992093,139.7314784
Tsukudohachimancho,35.7042691,139.740563
Wasedaminamicho,,
Wakamiyacho,35.6995251,139.7395197
Ichinoecho,35.6836213,139.8734063
Nakazatocho,35.7059298,139.7319759
Komakicho,35.780092,139.2528824
Daimoncho,35.9048758,139.6217385
Sekinocho,35.7132624,139.5225557
Kiyohara,,
Enokicho,35.7051338,139.7277917
Morishitacho,35.791744,139.25142
Takiyamamachi,35.684899,139.341468
Hane,35.758253,139.298892
Teramachi,35.6562912,139.3328879
Shiroyamate,35.653702,139.283996
Kandatomiyamacho,,
Ninomiyahigashi,35.7245255,139.3219016
Motokinishimachi,35.7611397,139.7797501
Osoki,35.8250781,139.2874195
Hachiyamacho,35.6514728,139.6984228
Nishiasakawamachi,35.6420823,139.2731188
Oyokocho,35.6637675,139.3296346
Nijikkimachi,35.6982923,139.7308065
Okata,34.7868097,139.3933081
Todorimachi,35.6468331,139.2748405
Urajukucho,35.790531,139.245217
Negishimachi,35.577468,139.4078907
Fukuromachi,35.7005118,139.7382469
Seishincho,35.6692892,139.8496293
Babashitacho,35.7062337,139.7200669
Oaza Nagaokahasebe,,
Sugao,35.7510114,139.2866596
Kandahigashikon-yacho,,
Kowada,35.7213105,139.2197704
Honson,34.3755464,139.2556894
Yaesu,35.68007595,139.76962498913966
Kamiongatamachi,35.6726463,139.2214085
Hahajima,26.66089385,142.15610348714767
(No Address),,
Wadamachi,35.7753358,139.2273679
Ako,34.0660987,139.484868
Konakano,35.7287807,139.2115934
Ichigayayamabushicho,,
Kawai,35.8137516,139.1640333
Kotaba,35.8182815,139.1516798
Nakanogo,33.0705225,139.8101026
Higashienokicho,35.7052267,139.7295753
Ichigayasanaicho,,
Kandaneribeicho,,
Tsukijimachi,35.7059266,139.7360355
Higashishinozaki,35.6910333,139.9118846
Uratakaomachi,35.6430671,139.2425172
Kandakon-yacho,,
Totsukamachi,35.7098012,139.7225547
Sugacho,35.6852197,139.7222261
Yagawa,35.685046,139.431484
Yotsuyahonshiocho,,
Unazawa,35.8036302,139.1137461
Sannai,35.7372274,139.2305828
Hanedaasahicho,,
Senzu,34.7769563,139.4099946
Tanazawa,35.8184049,139.1288885
Minamiasakawamachi,35.618761,139.249251
Kasumimachi,35.6973521,139.3190056
Showajima,35.5713229,139.7475314
Shiromaru,35.811886,139.1147877
Tsuijicho,35.7084179,139.3803996
Nomizu,35.6742197,139.5328569
Uenohara,35.6794429,139.2623426
Oaza Fujiyamakuriharashinden,,
Kanoto,35.7478365,139.1214116
Sawai,35.8058807,139.1937542
Sannoshita,35.6734482,139.7390773
Izu,34.1173454,139.5064361
Nango,35.7071614,139.1231898
Ninoecho,35.681814,139.873167
Otsumachi,35.6804686,139.2328728
Takatsukimachi,35.707514,139.32551
Ichigayafunagawaramachi,35.6979775,139.7406355
Ajiro,35.7186666,139.250932
Akihabara,35.7018928,139.7743684
Hongocho,35.6618779,139.3257789
Nihombashihongokucho,,
Kirigaoka,35.781261900000004,139.70710930965305
Mitake,35.8014926,139.1823453
Tozura,35.7896817,138.9997959
Ozawa,35.7399136,139.1229436
Kamicho,35.792414,139.253977
Kandamitoshirocho,,
Igaya,34.0973267,139.4937975
Hembori,,
Tamachi,35.6457358,139.7476833
Minamishincho,35.6588002,139.3300093
Otaba,35.8305487,139.1621017
Umetsubomachi,35.686065,139.335755
Kioicho,35.681411,139.73495
Shikinejima,34.3264269,139.2137040048569
Motoshuku,35.7194915,139.146758
Sueyoshi,33.0842301,139.8475618
Tokai,35.6645587,139.68453968774728
Azabumamianacho,,
Oaza Miya,,
Azabunagasakacho,,
Kandakitanorimonocho,,
Kandakajicho,,
Oaza Nagaokashimomorooka,,
Heiwajima,35.5786934,139.7351061
Tanzaburo,35.8104963,139.1538298
Mitsugo,35.7433702,139.13741
Saikumachi,35.6990644,139.7331615
Toyomicho,35.6533124,139.7693873
Habuminato,34.6935748,139.439821
Akagimotomachi,35.7046001,139.7367194
Aza Teppoba,,
Yuurakucho,35.6741734,139.76381725258972
Kandanishifukudacho,,
Kandaiwamotocho,,
Hiromachi,35.6123631,139.73368169685298
Kandasakumagashi,35.697048,139.777798
Wakasu,35.62245785,139.83682146482988
Kominedai,35.7198147,139.2341269
Kandamikuracho,,
Nippara,35.8260689,139.0721619
Kamimotogo,35.7275295,139.151921
Uenokoen,35.7152915,139.7738278
Uenodai,35.7287119,139.2626622
Mitakehoncho,35.805464,139.178594
Ichigayahachimancho,,
Aomi,35.61345165,139.7805872296704
Osakimachi,35.679547,139.34446
Hitotsubashi,35.693171,139.757346
Yokosawa,35.7349013,139.2406824
Umezawa,35.8074858,139.1665971
Agebacho,35.7020137,139.7430736
Hirasawahigashi,,
Yozawa,35.7592984,139.1644903
Shimomotogo,35.7234023,139.1599514
Hara,35.776808,139.049665
Hirasawanishi,,
Oaza Fussaninomiya,,
Kikkake,35.7145395,139.3036201
Kasumigaseki,35.671825,139.746988
Nishioizumimachi,,
Yoyogikamizonocho,,
Aza Nagumiyama,,
Shishibonecho,35.717256,139.883424
Kandamatsunagacho,,
Ichigayatakajomachi,,
Tsukudocho,35.703302,139.7413623
Wakago,34.4218683,139.2842778
Mizumotokoen,35.788549,139.869416
Hizato,35.7341872,139.1071941
Ichigayachoenjimachi,,
Aza Kinnaga,,
